problem,language,submission_id,source_file,issue_id,severity,line,column,message,verbose_message,inconclusive,cwe,is_unused_code
gigel-si-sosetele,c,1378120230,gigel-si-sosetele/1378120230.c,nullPointerOutOfMemory,warning,40,20,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120263,gigel-si-sosetele/1378120263.c,invalidscanf,warning,14,5,scanf() without field width limits can crash with huge input data.,"scanf() without field width limits can crash with huge input data. Add a field width specifier to fix this problem.\012\012Sample program that can crash:\012\012#include <stdio.h>\012int main()\012{\012    char c[5];\012    scanf(""%s"", c);\012    return 0;\012}\012\012Typing in 5 or more characters may make the program crash. The correct usage here is 'scanf(""%4s"", c);', as the maximum field width does not include the terminating null byte.\012Source: http://linux.die.net/man/3/scanf\012Source: http://www.opensource.apple.com/source/xnu/xnu-1456.1.26/libkern/stdio/scanf.c",false,119,False
gigel-si-sosetele,c,1378120263,gigel-si-sosetele/1378120263.c,nullPointerArithmeticOutOfMemory,error,14,24,If memory allocation fails: pointer addition with NULL pointer.,If memory allocation fails: pointer addition with NULL pointer.,false,682,False
gigel-si-sosetele,c,1378120263,gigel-si-sosetele/1378120263.c,invalidscanf,warning,15,5,scanf() without field width limits can crash with huge input data.,"scanf() without field width limits can crash with huge input data. Add a field width specifier to fix this problem.\012\012Sample program that can crash:\012\012#include <stdio.h>\012int main()\012{\012    char c[5];\012    scanf(""%s"", c);\012    return 0;\012}\012\012Typing in 5 or more characters may make the program crash. The correct usage here is 'scanf(""%4s"", c);', as the maximum field width does not include the terminating null byte.\012Source: http://linux.die.net/man/3/scanf\012Source: http://www.opensource.apple.com/source/xnu/xnu-1456.1.26/libkern/stdio/scanf.c",false,119,False
gigel-si-sosetele,c,1378120263,gigel-si-sosetele/1378120263.c,nullPointerArithmeticOutOfMemory,error,15,24,If memory allocation fails: pointer addition with NULL pointer.,If memory allocation fails: pointer addition with NULL pointer.,false,682,False
gigel-si-sosetele,c,1378120263,gigel-si-sosetele/1378120263.c,nullPointerOutOfMemory,warning,19,9,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120263,gigel-si-sosetele/1378120263.c,nullPointerOutOfMemory,warning,32,20,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120278,gigel-si-sosetele/1378120278.c,invalidscanf,warning,15,5,scanf() without field width limits can crash with huge input data.,"scanf() without field width limits can crash with huge input data. Add a field width specifier to fix this problem.\012\012Sample program that can crash:\012\012#include <stdio.h>\012int main()\012{\012    char c[5];\012    scanf(""%s"", c);\012    return 0;\012}\012\012Typing in 5 or more characters may make the program crash. The correct usage here is 'scanf(""%4s"", c);', as the maximum field width does not include the terminating null byte.\012Source: http://linux.die.net/man/3/scanf\012Source: http://www.opensource.apple.com/source/xnu/xnu-1456.1.26/libkern/stdio/scanf.c",false,119,False
gigel-si-sosetele,c,1378120278,gigel-si-sosetele/1378120278.c,nullPointerOutOfMemory,warning,15,17,"If memory allocation fails, then there is a possible null pointer dereference: left","If memory allocation fails, then there is a possible null pointer dereference: left",false,476,False
gigel-si-sosetele,c,1378120278,gigel-si-sosetele/1378120278.c,invalidscanf,warning,16,5,scanf() without field width limits can crash with huge input data.,"scanf() without field width limits can crash with huge input data. Add a field width specifier to fix this problem.\012\012Sample program that can crash:\012\012#include <stdio.h>\012int main()\012{\012    char c[5];\012    scanf(""%s"", c);\012    return 0;\012}\012\012Typing in 5 or more characters may make the program crash. The correct usage here is 'scanf(""%4s"", c);', as the maximum field width does not include the terminating null byte.\012Source: http://linux.die.net/man/3/scanf\012Source: http://www.opensource.apple.com/source/xnu/xnu-1456.1.26/libkern/stdio/scanf.c",false,119,False
gigel-si-sosetele,c,1378120278,gigel-si-sosetele/1378120278.c,nullPointerOutOfMemory,warning,16,17,"If memory allocation fails, then there is a possible null pointer dereference: right","If memory allocation fails, then there is a possible null pointer dereference: right",false,476,False
gigel-si-sosetele,c,1378120278,gigel-si-sosetele/1378120278.c,nullPointerOutOfMemory,warning,21,9,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120278,gigel-si-sosetele/1378120278.c,nullPointerOutOfMemory,warning,22,16,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120278,gigel-si-sosetele/1378120278.c,nullPointerOutOfMemory,warning,36,20,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120284,gigel-si-sosetele/1378120284.c,invalidscanf,warning,15,5,scanf() without field width limits can crash with huge input data.,"scanf() without field width limits can crash with huge input data. Add a field width specifier to fix this problem.\012\012Sample program that can crash:\012\012#include <stdio.h>\012int main()\012{\012    char c[5];\012    scanf(""%s"", c);\012    return 0;\012}\012\012Typing in 5 or more characters may make the program crash. The correct usage here is 'scanf(""%4s"", c);', as the maximum field width does not include the terminating null byte.\012Source: http://linux.die.net/man/3/scanf\012Source: http://www.opensource.apple.com/source/xnu/xnu-1456.1.26/libkern/stdio/scanf.c",false,119,False
gigel-si-sosetele,c,1378120284,gigel-si-sosetele/1378120284.c,nullPointerOutOfMemory,warning,15,17,"If memory allocation fails, then there is a possible null pointer dereference: left","If memory allocation fails, then there is a possible null pointer dereference: left",false,476,False
gigel-si-sosetele,c,1378120284,gigel-si-sosetele/1378120284.c,invalidscanf,warning,16,5,scanf() without field width limits can crash with huge input data.,"scanf() without field width limits can crash with huge input data. Add a field width specifier to fix this problem.\012\012Sample program that can crash:\012\012#include <stdio.h>\012int main()\012{\012    char c[5];\012    scanf(""%s"", c);\012    return 0;\012}\012\012Typing in 5 or more characters may make the program crash. The correct usage here is 'scanf(""%4s"", c);', as the maximum field width does not include the terminating null byte.\012Source: http://linux.die.net/man/3/scanf\012Source: http://www.opensource.apple.com/source/xnu/xnu-1456.1.26/libkern/stdio/scanf.c",false,119,False
gigel-si-sosetele,c,1378120284,gigel-si-sosetele/1378120284.c,nullPointerOutOfMemory,warning,16,17,"If memory allocation fails, then there is a possible null pointer dereference: right","If memory allocation fails, then there is a possible null pointer dereference: right",false,476,False
gigel-si-sosetele,c,1378120284,gigel-si-sosetele/1378120284.c,nullPointerOutOfMemory,warning,21,9,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120284,gigel-si-sosetele/1378120284.c,nullPointerOutOfMemory,warning,22,16,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,c,1378120284,gigel-si-sosetele/1378120284.c,nullPointerOutOfMemory,warning,36,20,"If memory allocation fails, then there is a possible null pointer dereference: dp","If memory allocation fails, then there is a possible null pointer dereference: dp",false,476,False
gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,55,15,Variable 'leftb' is assigned a value that is never used.,Variable 'leftb' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,61,15,Variable 'leftb' is assigned a value that is never used.,Variable 'leftb' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,73,15,Variable 'lefta' is assigned a value that is never used.,Variable 'lefta' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378144963,gigel-si-sosetele/1378144963.cpp,unreadVariable,style,79,15,Variable 'lefta' is assigned a value that is never used.,Variable 'lefta' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,60,15,Variable 'leftb' is assigned a value that is never used.,Variable 'leftb' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,66,15,Variable 'leftb' is assigned a value that is never used.,Variable 'leftb' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,78,15,Variable 'lefta' is assigned a value that is never used.,Variable 'lefta' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378145138,gigel-si-sosetele/1378145138.cpp,unreadVariable,style,84,15,Variable 'lefta' is assigned a value that is never used.,Variable 'lefta' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,ignoredReturnValue,warning,24,9,Return value of function std::min() is not used.,Return value of function std::min() is not used.,false,252,False
gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,uninitvar,error,25,18,Uninitialized variable: count,Uninitialized variable: count,false,457,False
gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,unreadVariable,style,34,7,Variable 'r' is assigned a value that is never used.,Variable 'r' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,unreadVariable,style,39,7,Variable 'l' is assigned a value that is never used.,Variable 'l' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378158403,gigel-si-sosetele/1378158403.cpp,unreadVariable,style,40,7,Variable 'r' is assigned a value that is never used.,Variable 'r' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378158476,gigel-si-sosetele/1378158476.cpp,unreadVariable,style,34,7,Variable 'r' is assigned a value that is never used.,Variable 'r' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378158476,gigel-si-sosetele/1378158476.cpp,unreadVariable,style,39,7,Variable 'l' is assigned a value that is never used.,Variable 'l' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378158476,gigel-si-sosetele/1378158476.cpp,unreadVariable,style,40,7,Variable 'r' is assigned a value that is never used.,Variable 'r' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159506,gigel-si-sosetele/1378159506.cpp,containerOutOfBounds,error,19,22,Out of bounds access in expression 's2[i]' because 's2' is empty.,Out of bounds access in expression 's2[i]' because 's2' is empty.,false,398,False
gigel-si-sosetele,cpp,1378159541,gigel-si-sosetele/1378159541.cpp,constVariableReference,style,24,16,Variable 'pair' can be declared as reference to const,Variable 'pair' can be declared as reference to const,false,398,False
gigel-si-sosetele,cpp,1378159541,gigel-si-sosetele/1378159541.cpp,variableScope,style,26,13,The scope of the variable 'count_left' can be reduced.,"The scope of the variable 'count_left' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1378159541,gigel-si-sosetele/1378159541.cpp,constVariableReference,style,45,16,Variable 'pair' can be declared as reference to const,Variable 'pair' can be declared as reference to const,false,398,False
gigel-si-sosetele,cpp,1378159541,gigel-si-sosetele/1378159541.cpp,useStlAlgorithm,style,47,28,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1378159541,gigel-si-sosetele/1378159541.cpp,constVariableReference,style,56,16,Variable 'pair' can be declared as reference to const,Variable 'pair' can be declared as reference to const,false,398,False
gigel-si-sosetele,cpp,1378159541,gigel-si-sosetele/1378159541.cpp,useStlAlgorithm,style,58,29,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1378159603,gigel-si-sosetele/1378159603.cpp,unreadVariable,style,18,27,Variable 'used_left' is assigned a value that is never used.,Variable 'used_left' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159603,gigel-si-sosetele/1378159603.cpp,unreadVariable,style,18,49,Variable 'used_right' is assigned a value that is never used.,Variable 'used_right' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159603,gigel-si-sosetele/1378159603.cpp,knownConditionTrueFalse,style,53,37,Condition 'freq_left[i]<freq_right[i]' is always true,Condition 'freq_left[i]<freq_right[i]' is always true,false,571,False
gigel-si-sosetele,cpp,1378159617,gigel-si-sosetele/1378159617.cpp,unreadVariable,style,18,27,Variable 'used_left' is assigned a value that is never used.,Variable 'used_left' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159617,gigel-si-sosetele/1378159617.cpp,unreadVariable,style,18,49,Variable 'used_right' is assigned a value that is never used.,Variable 'used_right' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159617,gigel-si-sosetele/1378159617.cpp,knownConditionTrueFalse,style,53,37,Condition 'freq_left[i]<freq_right[i]' is always true,Condition 'freq_left[i]<freq_right[i]' is always true,false,571,False
gigel-si-sosetele,cpp,1378159627,gigel-si-sosetele/1378159627.cpp,unreadVariable,style,17,11,Variable 'k' is assigned a value that is never used.,Variable 'k' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159627,gigel-si-sosetele/1378159627.cpp,unreadVariable,style,18,11,Variable 't' is assigned a value that is never used.,Variable 't' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159661,gigel-si-sosetele/1378159661.cpp,unreadVariable,style,24,11,Variable 'k' is assigned a value that is never used.,Variable 'k' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159661,gigel-si-sosetele/1378159661.cpp,unreadVariable,style,25,11,Variable 't' is assigned a value that is never used.,Variable 't' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159661,gigel-si-sosetele/1378159661.cpp,useStlAlgorithm,style,7,28,Consider using std::any_of algorithm instead of a raw loop.,Consider using std::any_of algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1378159675,gigel-si-sosetele/1378159675.cpp,unreadVariable,style,24,11,Variable 'k' is assigned a value that is never used.,Variable 'k' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159675,gigel-si-sosetele/1378159675.cpp,unreadVariable,style,25,11,Variable 't' is assigned a value that is never used.,Variable 't' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1378159675,gigel-si-sosetele/1378159675.cpp,useStlAlgorithm,style,7,28,Consider using std::any_of algorithm instead of a raw loop.,Consider using std::any_of algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1378159750,gigel-si-sosetele/1378159750.cpp,unusedFunction,style,5,6,The function 'find_right' is never used.,The function 'find_right' is never used.,false,561,True
gigel-si-sosetele,cpp,1378159750,gigel-si-sosetele/1378159750.cpp,useStlAlgorithm,style,7,28,Consider using std::any_of algorithm instead of a raw loop.,Consider using std::any_of algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1378160221,gigel-si-sosetele/1378160221.cpp,constVariableReference,style,26,14,Variable 'p' can be declared as reference to const,Variable 'p' can be declared as reference to const,false,398,False
gigel-si-sosetele,cpp,1378160221,gigel-si-sosetele/1378160221.cpp,variableScope,style,28,9,The scope of the variable 'left_qty' can be reduced.,"The scope of the variable 'left_qty' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391770795,gigel-si-sosetele/1391770795.cpp,useStlAlgorithm,style,39,12,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1391770795,gigel-si-sosetele/1391770795.cpp,unreadVariable,style,43,12,Variable 'wr' is assigned a value that is never used.,Variable 'wr' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1391770822,gigel-si-sosetele/1391770822.cpp,unreadVariable,style,43,12,Variable 'wr' is assigned a value that is never used.,Variable 'wr' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1391863243,gigel-si-sosetele/1391863243.cpp,unreadVariable,style,24,15,Variable 'stars' is assigned a value that is never used.,Variable 'stars' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1391863245,gigel-si-sosetele/1391863245.cpp,unreadVariable,style,24,15,Variable 'stars' is assigned a value that is never used.,Variable 'stars' is assigned a value that is never used.,false,563,True
gigel-si-sosetele,cpp,1391863458,gigel-si-sosetele/1391863458.cpp,knownConditionTrueFalse,style,46,26,Condition 'f2[i]<f1[i]' is always true,Condition 'f2[i]<f1[i]' is always true,false,571,False
gigel-si-sosetele,cpp,1391901507,gigel-si-sosetele/1391901507.cpp,useStlAlgorithm,style,31,23,Consider using std::count_if algorithm instead of a raw loop.,Consider using std::count_if algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1391901507,gigel-si-sosetele/1391901507.cpp,useStlAlgorithm,style,35,23,Consider using std::count_if algorithm instead of a raw loop.,Consider using std::count_if algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1391901542,gigel-si-sosetele/1391901542.cpp,useStlAlgorithm,style,31,23,Consider using std::count_if algorithm instead of a raw loop.,Consider using std::count_if algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1391901542,gigel-si-sosetele/1391901542.cpp,useStlAlgorithm,style,35,23,Consider using std::count_if algorithm instead of a raw loop.,Consider using std::count_if algorithm instead of a raw loop.,false,398,False
gigel-si-sosetele,cpp,1391926624,gigel-si-sosetele/1391926624.cpp,variableScope,style,80,9,The scope of the variable 'left_chars' can be reduced.,"The scope of the variable 'left_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391926624,gigel-si-sosetele/1391926624.cpp,variableScope,style,81,9,The scope of the variable 'right_chars' can be reduced.,"The scope of the variable 'right_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391926940,gigel-si-sosetele/1391926940.cpp,variableScope,style,65,9,The scope of the variable 'left_chars' can be reduced.,"The scope of the variable 'left_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391926940,gigel-si-sosetele/1391926940.cpp,variableScope,style,66,9,The scope of the variable 'right_chars' can be reduced.,"The scope of the variable 'right_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927106,gigel-si-sosetele/1391927106.cpp,variableScope,style,70,9,The scope of the variable 'left_chars' can be reduced.,"The scope of the variable 'left_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927106,gigel-si-sosetele/1391927106.cpp,variableScope,style,71,9,The scope of the variable 'right_chars' can be reduced.,"The scope of the variable 'right_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927276,gigel-si-sosetele/1391927276.cpp,variableScope,style,81,9,The scope of the variable 'left_chars' can be reduced.,"The scope of the variable 'left_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927276,gigel-si-sosetele/1391927276.cpp,variableScope,style,82,9,The scope of the variable 'right_chars' can be reduced.,"The scope of the variable 'right_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927314,gigel-si-sosetele/1391927314.cpp,variableScope,style,83,9,The scope of the variable 'left_chars' can be reduced.,"The scope of the variable 'left_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927314,gigel-si-sosetele/1391927314.cpp,variableScope,style,84,9,The scope of the variable 'right_chars' can be reduced.,"The scope of the variable 'right_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927371,gigel-si-sosetele/1391927371.cpp,variableScope,style,83,9,The scope of the variable 'left_chars' can be reduced.,"The scope of the variable 'left_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-sosetele,cpp,1391927371,gigel-si-sosetele/1391927371.cpp,variableScope,style,84,9,The scope of the variable 'right_chars' can be reduced.,"The scope of the variable 'right_chars' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-telefonul,cpp,1314235184,gigel-si-telefonul/1314235184.cpp,truncLongCastAssignment,style,15,19,"int result is assigned to long long variable. If the variable is long long to avoid loss of information, then you have loss of information.","int result is assigned to long long variable. If the variable is long long to avoid loss of information, then there is loss of information. To avoid loss of information you must cast a calculation operand to long long, for example 'l = a * b;' => 'l = (long long)a * b;'.",false,197,False
gigel-si-telefonul,cpp,1314235971,gigel-si-telefonul/1314235971.cpp,noConstructor,style,11,1,The class 'Task' does not declare a constructor although it has private member variables which likely require initialization.,"The class 'Task' does not declare a constructor although it has private member variables which likely require initialization. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314235971,gigel-si-telefonul/1314235971.cpp,uninitMemberVarNoCtor,warning,19,9,Member variable 'Task::n' has no initializer.,"Member variable 'Task::n' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314235971,gigel-si-telefonul/1314235971.cpp,uninitMemberVarNoCtor,warning,20,9,Member variable 'Task::max_battery' has no initializer.,"Member variable 'Task::max_battery' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314235971,gigel-si-telefonul/1314235971.cpp,functionStatic,style,65,10,The member function 'Task::print_output' can be static.,The member function 'Task::print_output' can be static.,false,398,False
gigel-si-telefonul,cpp,1314236106,gigel-si-telefonul/1314236106.cpp,shadowVariable,style,15,13,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
gigel-si-telefonul,cpp,1314236106,gigel-si-telefonul/1314236106.cpp,shadowVariable,style,19,13,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
gigel-si-telefonul,cpp,1314236106,gigel-si-telefonul/1314236106.cpp,shadowVariable,style,27,13,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
gigel-si-telefonul,cpp,1314236106,gigel-si-telefonul/1314236106.cpp,shadowVariable,style,29,21,Local variable 'j' shadows outer variable,Local variable 'j' shadows outer variable,false,398,False
gigel-si-telefonul,cpp,1314236469,gigel-si-telefonul/1314236469.cpp,invalidPrintfArgType_sint,warning,51,9,%lld in format string (no. 1) requires 'long long' but the argument type is 'signed long'.,%lld in format string (no. 1) requires 'long long' but the argument type is 'signed long'.,false,686,False
