submission_id,user_id,score,language,predicted_algorithm,method,probability,second_algorithm,second_probability,margin,manual_reviewed
1361359845,user_0310,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236600,user_0311,1.04,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237417,user_0311,1.04,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237706,user_0311,47.92,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332662105,user_0312,31.25,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391827899,user_0313,2.08,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391827935,user_0313,12.5,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391827997,user_0313,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235610,user_0314,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236089,user_0314,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236830,user_0314,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391935200,user_0316,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391935322,user_0316,12.5,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1323366002,user_0318,50.0,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1391935969,user_0319,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391858690,user_0320,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,manual_review,,,,,
1378121015,user_0321,14.58,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314234939,user_0322,4.17,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314222795,user_0323,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236537,user_0324,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236950,user_0324,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314199824,user_0326,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361812114,user_0328,47.92,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1370606684,user_0330,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236966,user_0331,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314234495,user_0332,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1378120206,user_0334,1.04,c,UNKNOWN,model_final,,,,,
1378120230,user_0334,1.04,c,UNKNOWN,model_final,,,,,
1378120278,user_0334,2.08,c,UNKNOWN,model_final,,,,,
1314236030,user_0335,1.04,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236387,user_0335,6.25,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1391901507,user_0336,2.08,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1391901583,user_0336,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236271,user_0338,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236631,user_0338,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237419,user_0338,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237444,user_0339,1.04,java,SORT_ADJACENT_PAIRING,model_final,,,,,
1314237843,user_0339,1.04,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1361592965,user_0001,47.92,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1359946327,user_0003,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,manual_review,,,,,
1361582261,user_0004,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314234850,user_0005,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236919,user_0005,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237800,user_0005,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1332764190,user_0006,47.92,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332754033,user_0007,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332754215,user_0007,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323456410,user_0008,4.17,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323426114,user_0009,10.42,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1323426450,user_0009,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237475,user_0010,1.04,java,UNKNOWN,model_final,,,,,
1323384873,user_0011,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323387618,user_0011,8.33,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323387754,user_0011,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314235539,user_0012,11.46,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237058,user_0012,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237202,user_0012,32.29,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237309,user_0012,48.96,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237553,user_0012,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235925,user_0013,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236532,user_0013,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1323432402,user_0014,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314235209,user_0015,48.96,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235276,user_0016,18.75,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236570,user_0016,47.92,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323425285,user_0017,46.88,cpp,SORT_TWO_POINTER_MATCHING,manual_review,,,,,
1323425542,user_0017,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323425745,user_0017,46.88,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314235908,user_0018,18.75,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236675,user_0018,46.88,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332268095,user_0019,12.5,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236218,user_0020,11.46,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236287,user_0020,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1332321248,user_0022,13.54,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332321290,user_0022,16.67,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332321343,user_0022,12.5,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1332321425,user_0022,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237292,user_0023,1.04,java,UNKNOWN,model_final,,,,,
1324805310,user_0025,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235792,user_0026,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237164,user_0027,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237728,user_0027,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323450695,user_0028,14.58,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237379,user_0030,29.17,cpp,HASH_MAP_LOOKUP_MATCHING,manual_review,,,,,
1344633876,user_0031,1.04,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323446525,user_0032,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236186,user_0034,10.42,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236467,user_0034,1.04,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236540,user_0034,10.42,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236784,user_0034,2.08,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237237,user_0034,14.58,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235545,user_0035,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236161,user_0035,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323432458,user_0036,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237383,user_0038,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1332759350,user_0039,4.17,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1332759647,user_0039,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236175,user_0040,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332621495,user_0041,47.92,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323072370,user_0042,2.08,cpp,UNKNOWN,model_final,,,,,
1323073487,user_0042,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323073741,user_0042,1.04,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323075619,user_0042,15.63,cpp,UNKNOWN,probabilities,0.5390625,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,0.1982421875,0.3408203125,
1323425291,user_0043,2.08,cpp,SORT_ADJACENT_PAIRING,manual_review,,,,,
1323426173,user_0043,48.96,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236334,user_0045,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236592,user_0045,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236755,user_0045,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237232,user_0045,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237415,user_0045,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237666,user_0045,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235717,user_0046,46.88,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236323,user_0047,11.46,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236313,user_0048,46.88,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314235569,user_0049,12.5,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1323364313,user_0050,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323364472,user_0050,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323367810,user_0050,6.25,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323370528,user_0050,12.5,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236230,user_0051,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236572,user_0051,11.46,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,probabilities,0.37109375,UNKNOWN,0.224609375,0.146484375,
1314237194,user_0051,8.33,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237424,user_0051,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236433,user_0052,46.88,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323450383,user_0053,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235246,user_0054,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236311,user_0055,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323374856,user_0056,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236716,user_0058,11.46,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323447089,user_0060,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323447320,user_0060,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323447766,user_0060,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236020,user_0061,7.29,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236068,user_0061,7.29,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236259,user_0061,7.29,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236582,user_0061,6.25,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236863,user_0061,40.63,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236231,user_0062,2.08,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236865,user_0062,13.54,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237043,user_0062,13.54,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237459,user_0062,13.54,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237517,user_0062,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237273,user_0063,18.75,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237408,user_0063,30.21,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236749,user_0064,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237144,user_0064,12.5,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237506,user_0064,47.92,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236799,user_0065,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237372,user_0065,11.46,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314237487,user_0065,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,manual_review,,,,,
1314236074,user_0066,12.5,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236694,user_0066,10.42,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314234649,user_0067,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235619,user_0067,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237156,user_0067,3.13,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236558,user_0069,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235070,user_0070,5.21,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236220,user_0070,22.92,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237387,user_0070,23.96,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237021,user_0071,6.25,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237495,user_0071,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237634,user_0071,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236010,user_0072,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237077,user_0072,3.13,java,UNKNOWN,model_final,,,,,
1332754219,user_0073,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323416546,user_0074,17.71,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344636972,user_0076,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1344637247,user_0076,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235187,user_0078,20.83,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235767,user_0078,21.88,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236239,user_0078,25.0,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236316,user_0078,25.0,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236542,user_0078,27.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323421343,user_0079,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323422127,user_0079,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314237488,user_0080,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236727,user_0081,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237019,user_0081,12.5,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237284,user_0081,16.67,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237544,user_0081,15.63,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236676,user_0082,7.29,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236805,user_0082,22.92,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237242,user_0082,37.5,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235786,user_0083,6.25,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235929,user_0083,1.04,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236086,user_0083,1.04,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236171,user_0083,1.04,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236240,user_0083,2.08,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236657,user_0083,50.0,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314235125,user_0084,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236121,user_0084,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1344729683,user_0085,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1391906763,user_0087,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323455652,user_0088,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1361335270,user_0089,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236093,user_0091,2.08,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323450930,user_0092,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323451207,user_0092,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323453095,user_0092,46.88,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1332759739,user_0093,6.25,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332760301,user_0093,29.17,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332760380,user_0093,7.29,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332760469,user_0093,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332621257,user_0094,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323453029,user_0095,12.5,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344697950,user_0096,2.08,cpp,UNKNOWN,model_final,,,,,
1344707760,user_0096,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344708332,user_0096,2.08,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323450466,user_0097,14.58,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314234648,user_0098,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314236241,user_0100,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1331970800,user_0102,50.0,java,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1332621209,user_0103,47.92,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323418536,user_0105,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323418721,user_0105,8.33,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323449375,user_0105,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344487067,user_0106,50.0,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236357,user_0107,29.17,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314234657,user_0108,50.0,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
1314235481,user_0109,1.04,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314234991,user_0110,8.33,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235214,user_0110,20.83,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235590,user_0110,20.83,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1344569945,user_0111,12.5,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1344570817,user_0111,46.88,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332202515,user_0112,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1361579967,user_0113,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236552,user_0114,7.29,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237045,user_0114,7.29,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237320,user_0114,7.29,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237407,user_0115,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237571,user_0115,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314235116,user_0116,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236672,user_0116,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236970,user_0116,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237185,user_0116,5.21,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314238242,user_0116,6.25,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236717,user_0117,12.5,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236880,user_0117,11.46,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237180,user_0117,1.04,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237220,user_0117,1.04,java,UNKNOWN,model_final,,,,,
1332762650,user_0118,20.83,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235051,user_0119,20.83,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323454375,user_0120,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236169,user_0122,28.13,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323455597,user_0123,1.04,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323455629,user_0123,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236369,user_0124,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236775,user_0124,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237052,user_0124,3.13,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237790,user_0124,1.04,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1391614215,user_0125,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314235970,user_0127,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1342819587,user_0129,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236070,user_0130,5.21,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236197,user_0130,4.17,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314237591,user_0130,5.21,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1314236012,user_0131,12.5,java,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1344636568,user_0132,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1314236761,user_0134,4.17,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314236736,user_0136,2.08,java,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1314237243,user_0137,50.0,cpp,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1332712458,user_0138,46.88,java,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,model_final,,,,,
1323429624,user_0139,2.08,cpp,SORT_TWO_POINTER_MATCHING,model_final,,,,,
1323073116,user_0140,4.17,cpp,DIRECT_NESTED_LOOP_MATCHING,model_final,,,,,
1323073649,user_0140,11.46,cpp,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,model_final,,,,,
