submission_id,file,language,score,model_prediction,final_algorithm,decision_source,probability,second_algorithm,second_probability,margin,p_MANHATTAN_SCAN,p_ROW_BOUNDS_SCAN,p_BFS_RADIUS,p_DFS_RADIUS,p_SORTED_MANHATTAN,p_RING_SCAN,p_BOUNDING_BOX_SCAN,p_DP_RADIUS,p_UNKNOWN,p_GREEDY_NEIGHBOR_WALK
1323452434,matei-si-diamantele/submissions/1323452434.java,java,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.6875,DFS_RADIUS,0.1533203125,0.5341796875,0.0052490234375,0.0235595703125,0.6875,0.1533203125,0.0111083984375,0.072265625,0.0301513671875,0.0142822265625,0.003387451171875,
1323452987,matei-si-diamantele/submissions/1323452987.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.9453125,BOUNDING_BOX_SCAN,0.022216796875,0.923095703125,0.9453125,0.017333984375,0.00160980224609375,0.00086212158203125,0.0014190673828125,0.01190185546875,0.022216796875,0.00067138671875,0.0001163482666015625,
1323453087,matei-si-diamantele/submissions/1323453087.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.419921875,BOUNDING_BOX_SCAN,0.1982421875,0.2216796875,0.419921875,0.13671875,0.034423828125,0.00872802734375,0.0098876953125,0.1748046875,0.1982421875,0.014404296875,0.00171661376953125,
1323453409,matei-si-diamantele/submissions/1323453409.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.9453125,ROW_BOUNDS_SCAN,0.0284423828125,0.9168701171875,0.9453125,0.0284423828125,0.001251220703125,0.00048828125,0.000591278076171875,0.005615234375,0.01953125,0.000522613525390625,9.632110595703125e-05,
1323453655,matei-si-diamantele/submissions/1323453655.java,java,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.87890625,DFS_RADIUS,0.0634765625,0.8154296875,0.003173828125,0.00860595703125,0.87890625,0.0634765625,0.005218505859375,0.030029296875,0.00860595703125,0.00102996826171875,0.000518798828125,
1323454400,matei-si-diamantele/submissions/1323454400.java,java,50.0,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.474609375,MANHATTAN_SCAN,0.419921875,0.0546875,0.419921875,0.08251953125,0.003631591796875,0.00160980224609375,0.00194549560546875,0.0076904296875,0.474609375,0.00677490234375,0.000713348388671875,
1323454413,matei-si-diamantele/submissions/1323454413.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.51953125,ROW_BOUNDS_SCAN,0.279296875,0.240234375,0.51953125,0.279296875,0.0260009765625,0.00396728515625,0.005096435546875,0.09033203125,0.0703125,0.003509521484375,0.00041961669921875,
1323454699,matei-si-diamantele/submissions/1323454699.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.74609375,ROW_BOUNDS_SCAN,0.1474609375,0.5986328125,0.74609375,0.1474609375,0.0093994140625,0.0019683837890625,0.0019683837890625,0.042236328125,0.0478515625,0.00238037109375,0.0001621246337890625,
1323455233,matei-si-diamantele/submissions/1323455233.java,java,1.79,BFS_RADIUS,BFS_RADIUS,probability_model,0.64453125,DFS_RADIUS,0.08740234375,0.55712890625,0.0250244140625,0.0283203125,0.64453125,0.08740234375,0.01336669921875,0.06787109375,0.036376953125,0.00921630859375,0.08740234375,
1323455316,matei-si-diamantele/submissions/1323455316.java,java,3.57,BFS_RADIUS,BFS_RADIUS,probability_model,0.62890625,UNKNOWN,0.12353515625,0.50537109375,0.0167236328125,0.0167236328125,0.62890625,0.09619140625,0.011474609375,0.07470703125,0.0242919921875,0.00897216796875,0.12353515625,
1323455420,matei-si-diamantele/submissions/1323455420.java,java,10.71,BFS_RADIUS,BFS_RADIUS,probability_model,0.640625,DFS_RADIUS,0.09814453125,0.54248046875,0.019287109375,0.0247802734375,0.640625,0.09814453125,0.01171875,0.07666015625,0.041015625,0.01171875,0.07666015625,
1323456288,matei-si-diamantele/submissions/1323456288.java,java,5.36,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.8984375,UNKNOWN,0.0947265625,0.9356689453125,0.0025177001953125,0.00112152099609375,0.0004119873046875,0.00112152099609375,0.000598907470703125,0.000637054443359375,0.000438690185546875,0.00152587890625,0.0947265625,0.8984375
1323456318,matei-si-diamantele/submissions/1323456318.java,java,1.79,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.98046875,UNKNOWN,0.0179443359375,0.848876953125,0.00101470947265625,0.00054168701171875,0.00014591217041015625,0.0002727508544921875,0.000186920166015625,0.000240325927734375,0.00015544891357421875,0.000652313232421875,0.0179443359375,0.98046875
1323456381,matei-si-diamantele/submissions/1323456381.java,java,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.8984375,DFS_RADIUS,0.057373046875,0.841064453125,0.00323486328125,0.00994873046875,0.8984375,0.057373046875,0.003662109375,0.0211181640625,0.00469970703125,0.00098419189453125,0.00098419189453125,
1323456385,matei-si-diamantele/submissions/1323456385.java,java,5.36,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.59375,UNKNOWN,0.279296875,0.8638916015625,0.003997802734375,0.00311279296875,0.00274658203125,0.10302734375,0.0035247802734375,0.005126953125,0.0019989013671875,0.005126953125,0.279296875,0.59375
1323456575,matei-si-diamantele/submissions/1323456575.java,java,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.91015625,DFS_RADIUS,0.051513671875,0.858642578125,0.00225830078125,0.006134033203125,0.91015625,0.051513671875,0.00372314453125,0.0189208984375,0.00372314453125,0.00083160400390625,0.001373291015625,
1323508018,matei-si-diamantele/submissions/1323508018.cpp,cpp,8.93,BFS_RADIUS,BFS_RADIUS,probability_model,0.91796875,DFS_RADIUS,0.045654296875,0.872314453125,0.00177001953125,0.0079345703125,0.91796875,0.045654296875,0.003753662109375,0.01904296875,0.0033111572265625,0.00074005126953125,0.000507354736328125,
1331754089,matei-si-diamantele/submissions/1331754089.cpp,cpp,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.9375,DFS_RADIUS,0.036376953125,0.901123046875,0.00140380859375,0.006317138671875,0.9375,0.036376953125,0.0033721923828125,0.01336669921875,0.0021820068359375,0.00066375732421875,0.00019073486328125,
1332140866,matei-si-diamantele/submissions/1332140866.java,java,50.0,RING_SCAN,RING_SCAN,probability_model,0.5546875,ROW_BOUNDS_SCAN,0.1796875,0.375,0.051513671875,0.1796875,0.0242919921875,0.0069580078125,0.00787353515625,0.5546875,0.158203125,0.0167236328125,0.00128936767578125,
1332268022,matei-si-diamantele/submissions/1332268022.cpp,cpp,50.0,RING_SCAN,RING_SCAN,probability_model,0.8828125,MANHATTAN_SCAN,0.0341796875,0.8486328125,0.0341796875,0.0125732421875,0.00811767578125,0.006317138671875,0.018310546875,0.8828125,0.0301513671875,0.005950927734375,0.003387451171875,
1332321086,matei-si-diamantele/submissions/1332321086.java,java,46.43,ROW_BOUNDS_SCAN,ROW_BOUNDS_SCAN,probability_model,0.384765625,RING_SCAN,0.384765625,0.0,0.06689453125,0.384765625,0.05224609375,0.00750732421875,0.00799560546875,0.384765625,0.0859375,0.007049560546875,0.000957489013671875,
1332321125,matei-si-diamantele/submissions/1332321125.java,java,46.43,RING_SCAN,RING_SCAN,probability_model,0.404296875,ROW_BOUNDS_SCAN,0.314453125,0.08984375,0.1025390625,0.314453125,0.033203125,0.0069580078125,0.0069580078125,0.404296875,0.11572265625,0.01385498046875,0.001068115234375,
1332321160,matei-si-diamantele/submissions/1332321160.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.5546875,RING_SCAN,0.2041015625,0.3505859375,0.5546875,0.109375,0.01483154296875,0.00543212890625,0.00616455078125,0.2041015625,0.0966796875,0.006988525390625,0.000946044921875,
1332386790,matei-si-diamantele/submissions/1332386790.cpp,cpp,5.36,GREEDY_NEIGHBOR_WALK,GREEDY_NEIGHBOR_WALK,probability_model_extended,0.98828125,UNKNOWN,0.00665283203125,0.037109375,0.002166748046875,0.00079345703125,0.00022792816162109375,0.0004825592041015625,0.000545501708984375,0.00061798095703125,0.0003108978271484375,0.0009002685546875,0.00665283203125,0.98828125
1332417615,matei-si-diamantele/submissions/1332417615.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.59375,BOUNDING_BOX_SCAN,0.318359375,0.275390625,0.59375,0.07080078125,0.0025787353515625,0.00147247314453125,0.00167083740234375,0.006591796875,0.318359375,0.003997802734375,0.00069427490234375,
1332417755,matei-si-diamantele/submissions/1332417755.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.94140625,ROW_BOUNDS_SCAN,0.0322265625,0.9091796875,0.94140625,0.0322265625,0.0010986328125,0.000457763671875,0.000518798828125,0.003387451171875,0.0220947265625,0.000553131103515625,9.012222290039062e-05,
1332549435,matei-si-diamantele/submissions/1332549435.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.76171875,BOUNDING_BOX_SCAN,0.1328125,0.62890625,0.76171875,0.08056640625,0.0035247802734375,0.0012969970703125,0.00147247314453125,0.015869140625,0.1328125,0.0024261474609375,0.0002727508544921875,
1332550913,matei-si-diamantele/submissions/1332550913.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,manual_gold_or_review,0.890625,ROW_BOUNDS_SCAN,0.056884765625,0.833740234375,0.890625,0.056884765625,0.0028228759765625,0.0014190673828125,0.00171661376953125,0.0126953125,0.034423828125,0.00118255615234375,0.0001811981201171875,
1332558574,matei-si-diamantele/submissions/1332558574.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.91015625,ROW_BOUNDS_SCAN,0.051513671875,0.858642578125,0.91015625,0.051513671875,0.00372314453125,0.00099945068359375,0.0012054443359375,0.006134033203125,0.0242919921875,0.001068115234375,0.00019741058349609375,
1332601901,matei-si-diamantele/submissions/1332601901.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.59375,ROW_BOUNDS_SCAN,0.169921875,0.423828125,0.59375,0.169921875,0.026123046875,0.006591796875,0.00848388671875,0.07080078125,0.1171875,0.006591796875,0.000308990478515625,
1332609417,matei-si-diamantele/submissions/1332609417.cpp,cpp,7.14,BFS_RADIUS,BFS_RADIUS,probability_model,0.55859375,DFS_RADIUS,0.298828125,0.259765625,0.006195068359375,0.016845703125,0.55859375,0.298828125,0.01483154296875,0.0966796875,0.006591796875,0.00213623046875,0.00156402587890625,
1332615765,matei-si-diamantele/submissions/1332615765.java,java,7.14,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.470703125,BOUNDING_BOX_SCAN,0.322265625,0.1484375,0.470703125,0.0181884765625,0.004608154296875,0.003814697265625,0.00860595703125,0.0264892578125,0.322265625,0.0264892578125,0.11865234375,
1332615936,matei-si-diamantele/submissions/1332615936.java,java,42.86,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.55078125,ROW_BOUNDS_SCAN,0.1787109375,0.3720703125,0.55078125,0.1787109375,0.0213623046875,0.00506591796875,0.006927490234375,0.123046875,0.1083984375,0.00421142578125,0.0004730224609375,
1332616033,matei-si-diamantele/submissions/1332616033.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.6953125,BOUNDING_BOX_SCAN,0.2265625,0.46875,0.6953125,0.050537109375,0.00469970703125,0.001953125,0.0022125244140625,0.01446533203125,0.2265625,0.0025177001953125,0.000560760498046875,
1332619959,matei-si-diamantele/submissions/1332619959.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.79296875,ROW_BOUNDS_SCAN,0.107421875,0.685546875,0.79296875,0.107421875,0.004180908203125,0.001190185546875,0.00153350830078125,0.03955078125,0.05078125,0.001190185546875,0.000125885009765625,
1332621134,matei-si-diamantele/submissions/1332621134.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.89453125,BOUNDING_BOX_SCAN,0.05712890625,0.83740234375,0.89453125,0.03466796875,0.001953125,0.000865936279296875,0.00125885009765625,0.00994873046875,0.05712890625,0.000865936279296875,0.00016021728515625,
1332626136,matei-si-diamantele/submissions/1332626136.java,java,12.5,DFS_RADIUS,DFS_RADIUS,probability_model,0.62890625,RING_SCAN,0.140625,0.48828125,0.01483154296875,0.0244140625,0.0751953125,0.62890625,0.0244140625,0.140625,0.016845703125,0.0277099609375,0.045654296875,
1332661224,matei-si-diamantele/submissions/1332661224.java,java,37.5,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.318359375,BOUNDING_BOX_SCAN,0.318359375,0.0,0.318359375,0.21875,0.0123291015625,0.0029296875,0.0042724609375,0.1171875,0.318359375,0.007476806640625,0.00051116943359375,
1332673192,matei-si-diamantele/submissions/1332673192.java,java,8.93,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.69140625,MANHATTAN_SCAN,0.25390625,0.4375,0.25390625,0.023681640625,0.003204345703125,0.0023345947265625,0.0028228759765625,0.01263427734375,0.69140625,0.0076904296875,0.002197265625,
1332673197,matei-si-diamantele/submissions/1332673197.java,java,14.29,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,manual_gold_or_review,0.83203125,MANHATTAN_SCAN,0.14453125,0.6875,0.14453125,0.0072021484375,0.00160980224609375,0.0014190673828125,0.0014190673828125,0.004364013671875,0.83203125,0.004364013671875,0.0020599365234375,
1332673206,matei-si-diamantele/submissions/1332673206.java,java,8.93,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.73046875,MANHATTAN_SCAN,0.2099609375,0.5205078125,0.2099609375,0.01043701171875,0.0031890869140625,0.0026397705078125,0.003387451171875,0.01953125,0.73046875,0.00811767578125,0.0118408203125,
1332673226,matei-si-diamantele/submissions/1332673226.java,java,3.57,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.6484375,MANHATTAN_SCAN,0.14453125,0.50390625,0.14453125,0.017333984375,0.00634765625,0.0038604736328125,0.0072021484375,0.04150390625,0.6484375,0.017333984375,0.11279296875,
1332673234,matei-si-diamantele/submissions/1332673234.java,java,5.36,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.71484375,MANHATTAN_SCAN,0.181640625,0.533203125,0.181640625,0.02783203125,0.005126953125,0.0033111572265625,0.00482177734375,0.031494140625,0.71484375,0.014892578125,0.014892578125,
1332673244,matei-si-diamantele/submissions/1332673244.java,java,10.71,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.73828125,MANHATTAN_SCAN,0.1455078125,0.5927734375,0.1455078125,0.04150390625,0.006378173828125,0.003875732421875,0.004669189453125,0.03662109375,0.73828125,0.017333984375,0.006378173828125,
1332673446,matei-si-diamantele/submissions/1332673446.java,java,37.5,RING_SCAN,RING_SCAN,probability_model,0.6484375,ROW_BOUNDS_SCAN,0.185546875,0.462890625,0.022216796875,0.185546875,0.025146484375,0.005950927734375,0.00634765625,0.6484375,0.09912109375,0.0072021484375,0.00091552734375,
1332673995,matei-si-diamantele/submissions/1332673995.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.91015625,BOUNDING_BOX_SCAN,0.05810546875,0.85205078125,0.91015625,0.024169921875,0.00154876708984375,0.0007781982421875,0.00093841552734375,0.00421142578125,0.05810546875,0.00136566162109375,0.000209808349609375,
1332674020,matei-si-diamantele/submissions/1332674020.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.671875,BOUNDING_BOX_SCAN,0.2177734375,0.4541015625,0.671875,0.054931640625,0.0045166015625,0.0025787353515625,0.0045166015625,0.037841796875,0.2177734375,0.00579833984375,0.0012969970703125,
1332711292,matei-si-diamantele/submissions/1332711292.java,java,37.5,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.4921875,ROW_BOUNDS_SCAN,0.232421875,0.259765625,0.1416015625,0.232421875,0.014892578125,0.0035400390625,0.0042724609375,0.09716796875,0.4921875,0.01312255859375,0.0008392333984375,
1332711394,matei-si-diamantele/submissions/1332711394.java,java,37.5,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.40625,ROW_BOUNDS_SCAN,0.31640625,0.08984375,0.169921875,0.31640625,0.017822265625,0.003753662109375,0.003997802734375,0.07080078125,0.40625,0.00958251953125,0.000946044921875,
1332711589,matei-si-diamantele/submissions/1332711589.java,java,50.0,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.392578125,ROW_BOUNDS_SCAN,0.3046875,0.087890625,0.2099609375,0.3046875,0.0172119140625,0.00299072265625,0.00408935546875,0.06005859375,0.392578125,0.007171630859375,0.000667572021484375,
1332720002,matei-si-diamantele/submissions/1332720002.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.97265625,ROW_BOUNDS_SCAN,0.017822265625,0.954833984375,0.97265625,0.017822265625,0.00064849853515625,0.0002536773681640625,0.000270843505859375,0.0030975341796875,0.00653076171875,0.00022411346435546875,3.647804260253906e-05,
1332720852,matei-si-diamantele/submissions/1332720852.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.71875,ROW_BOUNDS_SCAN,0.16015625,0.55859375,0.71875,0.16015625,0.01025390625,0.002593994140625,0.0031280517578125,0.03564453125,0.06689453125,0.0027618408203125,0.000308990478515625,
1332733002,matei-si-diamantele/submissions/1332733002.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.8828125,BOUNDING_BOX_SCAN,0.072265625,0.810546875,0.8828125,0.0301513671875,0.0023193359375,0.00141143798828125,0.00170135498046875,0.0086669921875,0.072265625,0.002044677734375,0.00040435791015625,
1332751885,matei-si-diamantele/submissions/1332751885.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.84375,ROW_BOUNDS_SCAN,0.0888671875,0.7548828125,0.84375,0.0888671875,0.004425048828125,0.0012664794921875,0.00153350830078125,0.0255126953125,0.03271484375,0.0010528564453125,0.00015163421630859375,
1332753124,matei-si-diamantele/submissions/1332753124.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.890625,BOUNDING_BOX_SCAN,0.050048828125,0.840576171875,0.890625,0.044189453125,0.0028228759765625,0.00118255615234375,0.00133514404296875,0.0098876953125,0.050048828125,0.00103759765625,0.00020503997802734375,
1332753487,matei-si-diamantele/submissions/1332753487.cpp,cpp,41.07,BFS_RADIUS,BFS_RADIUS,probability_model,0.478515625,DFS_RADIUS,0.2255859375,0.2529296875,0.0068359375,0.0269775390625,0.478515625,0.2255859375,0.02099609375,0.13671875,0.039306640625,0.05029296875,0.01446533203125,
1332753509,matei-si-diamantele/submissions/1332753509.cpp,cpp,41.07,BFS_RADIUS,BFS_RADIUS,probability_model,0.55859375,DFS_RADIUS,0.16015625,0.3984375,0.009033203125,0.0458984375,0.55859375,0.16015625,0.021728515625,0.125,0.04052734375,0.031494140625,0.005828857421875,
1332755147,matei-si-diamantele/submissions/1332755147.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.7578125,BOUNDING_BOX_SCAN,0.1689453125,0.5888671875,0.7578125,0.042724609375,0.00653076171875,0.0027313232421875,0.007415771484375,0.009521484375,0.1689453125,0.005096435546875,0.001068115234375,
1332757017,matei-si-diamantele/submissions/1332757017.cpp,cpp,14.29,DFS_RADIUS,DFS_RADIUS,probability_model,0.72265625,RING_SCAN,0.11083984375,0.61181640625,0.005859375,0.01324462890625,0.040771484375,0.72265625,0.035888671875,0.11083984375,0.01165771484375,0.03173828125,0.0279541015625,
1332757491,matei-si-diamantele/submissions/1332757491.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.87109375,ROW_BOUNDS_SCAN,0.06298828125,0.80810546875,0.87109375,0.06298828125,0.005859375,0.001678466796875,0.0020294189453125,0.0262451171875,0.02978515625,0.000957489013671875,0.00013828277587890625,
1332758280,matei-si-diamantele/submissions/1332758280.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.875,BOUNDING_BOX_SCAN,0.07177734375,0.80322265625,0.875,0.033935546875,0.002777099609375,0.00115966796875,0.00191497802734375,0.012451171875,0.07177734375,0.00191497802734375,0.0001888275146484375,
1332758508,matei-si-diamantele/submissions/1332758508.java,java,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.96484375,ROW_BOUNDS_SCAN,0.02001953125,0.94482421875,0.96484375,0.02001953125,0.00119781494140625,0.000415802001953125,0.0005340576171875,0.00347900390625,0.01068115234375,0.00034332275390625,5.626678466796875e-05,
1332762230,matei-si-diamantele/submissions/1332762230.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.9296875,ROW_BOUNDS_SCAN,0.0361328125,0.8935546875,0.9296875,0.0361328125,0.00148773193359375,0.000659942626953125,0.0007476806640625,0.007110595703125,0.0218505859375,0.0007476806640625,0.00011491775512695312,
1332763523,matei-si-diamantele/submissions/1332763523.cpp,cpp,7.14,DFS_RADIUS,DFS_RADIUS,probability_model,0.828125,BFS_RADIUS,0.0771484375,0.7509765625,0.0031890869140625,0.0118408203125,0.0771484375,0.828125,0.01043701171875,0.06005859375,0.0028076171875,0.0031890869140625,0.00170135498046875,
1332763749,matei-si-diamantele/submissions/1332763749.cpp,cpp,16.07,DFS_RADIUS,DFS_RADIUS,probability_model,0.69140625,BFS_RADIUS,0.13671875,0.5546875,0.005279541015625,0.023681640625,0.13671875,0.69140625,0.0126953125,0.1201171875,0.004669189453125,0.003631591796875,0.00086212158203125,
1332763819,matei-si-diamantele/submissions/1332763819.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.890625,ROW_BOUNDS_SCAN,0.04443359375,0.84619140625,0.890625,0.04443359375,0.006011962890625,0.00250244140625,0.006011962890625,0.030517578125,0.0184326171875,0.001617431640625,0.0003833770751953125,
1332763863,matei-si-diamantele/submissions/1332763863.java,java,7.14,BOUNDING_BOX_SCAN,BOUNDING_BOX_SCAN,probability_model,0.416015625,MANHATTAN_SCAN,0.22265625,0.193359375,0.22265625,0.22265625,0.01611328125,0.006317138671875,0.00592041015625,0.043701171875,0.416015625,0.049560546875,0.018310546875,
1332764012,matei-si-diamantele/submissions/1332764012.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.90234375,ROW_BOUNDS_SCAN,0.044921875,0.857421875,0.90234375,0.044921875,0.001739501953125,0.000682830810546875,0.000823974609375,0.0078125,0.039794921875,0.001129150390625,0.0001430511474609375,
1332764503,matei-si-diamantele/submissions/1332764503.cpp,cpp,41.07,RING_SCAN,RING_SCAN,probability_model,0.87109375,BOUNDING_BOX_SCAN,0.049072265625,0.822021484375,0.02978515625,0.0205078125,0.007537841796875,0.00518798828125,0.01092529296875,0.87109375,0.049072265625,0.00518798828125,0.00157928466796875,
1332764544,matei-si-diamantele/submissions/1332764544.cpp,cpp,41.07,RING_SCAN,RING_SCAN,probability_model,0.87890625,BOUNDING_BOX_SCAN,0.03857421875,0.84033203125,0.0301513671875,0.01422119140625,0.0067138671875,0.005584716796875,0.0125732421875,0.87890625,0.03857421875,0.00762939453125,0.00433349609375,
1332764572,matei-si-diamantele/submissions/1332764572.cpp,cpp,41.07,RING_SCAN,RING_SCAN,probability_model,0.8046875,BOUNDING_BOX_SCAN,0.06591796875,0.73876953125,0.05126953125,0.0400390625,0.011474609375,0.0069580078125,0.01300048828125,0.8046875,0.06591796875,0.0069580078125,0.0012054443359375,
1332764573,matei-si-diamantele/submissions/1332764573.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.8984375,ROW_BOUNDS_SCAN,0.044677734375,0.853759765625,0.8984375,0.044677734375,0.00323486328125,0.001190185546875,0.00162506103515625,0.02392578125,0.027099609375,0.000720977783203125,0.00011777877807617188,
1332764584,matei-si-diamantele/submissions/1332764584.cpp,cpp,50.0,RING_SCAN,RING_SCAN,probability_model,0.8125,BOUNDING_BOX_SCAN,0.07568359375,0.73681640625,0.03564453125,0.0245361328125,0.01025390625,0.007476806640625,0.0191650390625,0.8125,0.07568359375,0.01025390625,0.004547119140625,
1333751390,matei-si-diamantele/submissions/1333751390.cpp,cpp,1.79,UNKNOWN,UNKNOWN,probability_model_extended,0.5390625,BFS_RADIUS,0.1748046875,0.6875,0.038818359375,0.0184326171875,0.1748046875,0.09326171875,0.00982666015625,0.06396484375,0.0162353515625,0.01263427734375,0.5390625,0.034423828125
1333751432,matei-si-diamantele/submissions/1333751432.cpp,cpp,50.0,BFS_RADIUS,BFS_RADIUS,probability_model,0.9375,DFS_RADIUS,0.02490234375,0.91259765625,0.0033721923828125,0.00811767578125,0.9375,0.02490234375,0.00433349609375,0.0194091796875,0.0027923583984375,0.0004291534423828125,0.0002613067626953125,
1333796493,matei-si-diamantele/submissions/1333796493.cpp,cpp,37.5,BFS_RADIUS,BFS_RADIUS,probability_model,0.9140625,DFS_RADIUS,0.051513671875,0.862548828125,0.00165557861328125,0.004791259765625,0.9140625,0.051513671875,0.00396728515625,0.0189208984375,0.0027313232421875,0.00083160400390625,0.00146484375,
1333802598,matei-si-diamantele/submissions/1333802598.cpp,cpp,1.79,DFS_RADIUS,DFS_RADIUS,probability_model,0.5390625,RING_SCAN,0.154296875,0.384765625,0.0184326171875,0.0208740234375,0.1064453125,0.5390625,0.023681640625,0.154296875,0.023681640625,0.0303955078125,0.08251953125,
1333803659,matei-si-diamantele/submissions/1333803659.cpp,cpp,8.93,DFS_RADIUS,DFS_RADIUS,probability_model,0.341796875,RING_SCAN,0.265625,0.076171875,0.059326171875,0.028076171875,0.1259765625,0.341796875,0.028076171875,0.265625,0.028076171875,0.0247802734375,0.09814453125,
1333804011,matei-si-diamantele/submissions/1333804011.java,java,44.64,ROW_BOUNDS_SCAN,ROW_BOUNDS_SCAN,probability_model,0.349609375,RING_SCAN,0.349609375,0.0,0.047119140625,0.349609375,0.047119140625,0.0081787109375,0.00927734375,0.349609375,0.1650390625,0.0223388671875,0.00341796875,
1333804032,matei-si-diamantele/submissions/1333804032.java,java,44.64,RING_SCAN,RING_SCAN,probability_model,0.4765625,ROW_BOUNDS_SCAN,0.255859375,0.220703125,0.05029296875,0.255859375,0.0269775390625,0.006805419921875,0.00823974609375,0.4765625,0.1552734375,0.0185546875,0.0018310546875,
1333804206,matei-si-diamantele/submissions/1333804206.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.921875,BOUNDING_BOX_SCAN,0.04052734375,0.88134765625,0.921875,0.031494140625,0.00147247314453125,0.000789642333984375,0.000789642333984375,0.0029296875,0.04052734375,0.0008392333984375,0.00021266937255859375,
1333804278,matei-si-diamantele/submissions/1333804278.cpp,cpp,8.93,DFS_RADIUS,DFS_RADIUS,probability_model,0.41796875,RING_SCAN,0.197265625,0.220703125,0.020751953125,0.018310546875,0.08251953125,0.41796875,0.018310546875,0.197265625,0.020751953125,0.0267333984375,0.197265625,
1333804295,matei-si-diamantele/submissions/1333804295.cpp,cpp,50.0,MANHATTAN_SCAN,MANHATTAN_SCAN,probability_model,0.89453125,BOUNDING_BOX_SCAN,0.050537109375,0.843994140625,0.89453125,0.04443359375,0.0025177001953125,0.00104522705078125,0.00118255615234375,0.00531005859375,0.050537109375,0.00092315673828125,0.00023365020751953125,
