group_id,problem,language,user,score,kept_submission_id,kept_timestamp,removed_submission_id,removed_timestamp,jplag_similarity,same_user,same_score,approved_for_removal,reason
group_00277,gigel-si-telefonul,cpp,user_0172,22.5,1314236469,108,1314236757,126,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00278,gigel-si-telefonul,cpp,user_0172,25.0,1314235933,73,1314236336,100,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00278,gigel-si-telefonul,cpp,user_0172,25.0,1314235933,73,1314236395,103,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00278,gigel-si-telefonul,cpp,user_0172,25.0,1314235933,73,1314236484,109,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00278,gigel-si-telefonul,cpp,user_0172,25.0,1314235933,73,1314236764,127,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00279,gigel-si-telefonul,cpp,user_0179,25.0,1314237355,160,1314237541,169,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00279,gigel-si-telefonul,cpp,user_0179,25.0,1314237355,160,1314237770,178,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00280,gigel-si-telefonul,java,user_0011,5.0,1314237182,151,1314237319,158,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00281,gigel-si-telefonul,java,user_0015,25.0,1314236785,128,1314236934,136,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00281,gigel-si-telefonul,java,user_0015,25.0,1314236785,128,1314237695,176,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00282,gigel-si-telefonul,java,user_0028,22.5,1323453212,523085,1323453274,523090,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00283,gigel-si-telefonul,java,user_0057,10.0,1323427412,521612,1323427469,521615,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00284,gigel-si-telefonul,java,user_0057,10.0,1323427513,521617,1323427525,521618,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00285,gigel-si-telefonul,java,user_0057,22.5,1323427555,521619,1323427571,521620,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00285,gigel-si-telefonul,java,user_0057,22.5,1323427555,521619,1323427617,521622,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00286,gigel-si-telefonul,java,user_0058,25.0,1314237439,163,1314237639,173,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00287,gigel-si-telefonul,java,user_0095,22.5,1331968170,991093,1331968204,991095,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00288,gigel-si-telefonul,java,user_0107,2.5,1314237172,150,1314237227,153,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00289,gigel-si-telefonul,java,user_0107,45.0,1314237700,176,1314237809,180,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00290,gigel-si-telefonul,java,user_0118,2.5,1314237333,159,1314237481,166,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00291,gigel-si-telefonul,java,user_0128,35.0,1391996596,3151018,1391996670,3151022,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00291,gigel-si-telefonul,java,user_0128,35.0,1391996596,3151018,1391996688,3151023,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00291,gigel-si-telefonul,java,user_0128,35.0,1391996596,3151018,1391996722,3151025,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00292,gigel-si-telefonul,java,user_0131,22.5,1314236992,140,1314237046,144,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00293,gigel-si-telefonul,java,user_0140,25.0,1314236040,80,1314236076,82,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00294,gigel-si-telefonul,java,user_0169,42.5,1391860494,3145044,1391860516,3145045,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00295,matei-si-diamantele,cpp,user_0005,42.86,1314235042,37,1314235130,41,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00296,matei-si-diamantele,cpp,user_0017,50.0,1332755147,1026904,1332755169,1026905,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00297,matei-si-diamantele,cpp,user_0045,41.07,1314234890,32,1314234993,36,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00297,matei-si-diamantele,cpp,user_0045,41.07,1314234890,32,1314236283,97,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00298,matei-si-diamantele,cpp,user_0045,41.07,1314236304,99,1314236356,101,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00299,matei-si-diamantele,cpp,user_0046,41.07,1323447535,522788,1323447679,522794,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00300,matei-si-diamantele,cpp,user_0046,41.07,1323448212,522821,1323448279,522824,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00300,matei-si-diamantele,cpp,user_0046,41.07,1323448212,522821,1323448895,522861,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00301,matei-si-diamantele,cpp,user_0048,5.36,1314237335,159,1314237594,171,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00301,matei-si-diamantele,cpp,user_0048,5.36,1314237335,159,1314237759,178,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00302,matei-si-diamantele,cpp,user_0053,41.07,1332753509,1026826,1332753538,1026827,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00302,matei-si-diamantele,cpp,user_0053,41.07,1332753509,1026826,1332753583,1026828,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00302,matei-si-diamantele,cpp,user_0053,41.07,1332753509,1026826,1332753606,1026829,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00303,matei-si-diamantele,cpp,user_0070,35.71,1344697577,1584636,1344697701,1584685,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00304,matei-si-diamantele,cpp,user_0075,3.57,1323389180,519798,1323389192,519799,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00305,matei-si-diamantele,cpp,user_0077,50.0,1314237507,167,1314237516,168,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00306,matei-si-diamantele,cpp,user_0078,30.36,1323450132,522944,1323450151,522945,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00307,matei-si-diamantele,cpp,user_0090,10.71,1314234927,33,1314234971,35,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00308,matei-si-diamantele,cpp,user_0099,50.0,1344568192,1578382,1344568201,1578383,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00309,matei-si-diamantele,cpp,user_0120,42.86,1314234632,21,1314236281,97,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00310,matei-si-diamantele,cpp,user_0122,14.29,1323376847,518945,1323376948,518959,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00310,matei-si-diamantele,cpp,user_0122,14.29,1323376847,518945,1323377021,518969,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00311,matei-si-diamantele,cpp,user_0127,50.0,1323416560,521293,1323416576,521294,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00312,matei-si-diamantele,cpp,user_0130,5.36,1314235519,55,1314235541,56,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00312,matei-si-diamantele,cpp,user_0130,5.36,1314235519,55,1314235588,57,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00313,matei-si-diamantele,cpp,user_0130,50.0,1314237710,177,1314237785,179,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00314,matei-si-diamantele,cpp,user_0131,14.29,1332757017,1026969,1332757079,1026971,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00315,matei-si-diamantele,cpp,user_0141,37.5,1333796493,1077412,1333796587,1077415,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00315,matei-si-diamantele,cpp,user_0141,37.5,1333796493,1077412,1333796657,1077418,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00315,matei-si-diamantele,cpp,user_0141,37.5,1333796493,1077412,1333796684,1077419,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00316,matei-si-diamantele,cpp,user_0147,41.07,1314235395,50,1314235559,56,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00317,matei-si-diamantele,cpp,user_0154,41.07,1323405696,520711,1323405761,520722,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00318,matei-si-diamantele,cpp,user_0154,41.07,1323405769,520723,1323405774,520725,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00319,matei-si-diamantele,cpp,user_0158,1.79,1314235531,55,1314235580,57,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00320,matei-si-diamantele,cpp,user_0158,1.79,1314235663,60,1314235721,63,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00320,matei-si-diamantele,cpp,user_0158,1.79,1314235663,60,1314235785,66,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00321,matei-si-diamantele,cpp,user_0158,5.36,1314235715,63,1314236808,130,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00322,matei-si-diamantele,cpp,user_0165,3.57,1314236529,112,1314236577,116,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00322,matei-si-diamantele,cpp,user_0165,3.57,1314236529,112,1314236614,118,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00322,matei-si-diamantele,cpp,user_0165,3.57,1314236529,112,1314236645,120,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00322,matei-si-diamantele,cpp,user_0165,3.57,1314236529,112,1314237401,162,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00322,matei-si-diamantele,cpp,user_0165,3.57,1314236529,112,1314237436,163,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00322,matei-si-diamantele,cpp,user_0165,3.57,1314236529,112,1314237526,168,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00323,matei-si-diamantele,cpp,user_0165,3.57,1314237040,143,1314237055,144,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00323,matei-si-diamantele,cpp,user_0165,3.57,1314237040,143,1314237076,145,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00323,matei-si-diamantele,cpp,user_0165,3.57,1314237040,143,1314237099,147,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00323,matei-si-diamantele,cpp,user_0165,3.57,1314237040,143,1314237115,147,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00323,matei-si-diamantele,cpp,user_0165,3.57,1314237040,143,1314237205,152,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00323,matei-si-diamantele,cpp,user_0165,3.57,1314237040,143,1314237219,153,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00323,matei-si-diamantele,cpp,user_0165,3.57,1314237040,143,1314237289,156,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00324,matei-si-diamantele,cpp,user_0192,50.0,1391986473,3150676,1391986526,3150678,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00325,matei-si-diamantele,cpp,user_0211,50.0,1378153091,2639885,1378153358,2639889,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00326,matei-si-diamantele,cpp,user_0212,50.0,1378156639,2639972,1378156696,2639974,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00327,matei-si-diamantele,cpp,user_0218,12.5,1378159378,2640134,1378159392,2640135,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00328,matei-si-diamantele,cpp,user_0225,50.0,1323424047,521503,1323424374,521508,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00329,matei-si-diamantele,cpp,user_0238,41.07,1323404104,520463,1323404111,520464,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00330,matei-si-diamantele,cpp,user_0244,10.71,1314235605,58,1314235774,65,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00331,matei-si-diamantele,cpp,user_0246,1.79,1314234680,23,1314234717,25,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00332,matei-si-diamantele,cpp,user_0246,5.36,1314235667,61,1314236493,109,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00333,matei-si-diamantele,cpp,user_0246,7.14,1314236884,133,1314237766,178,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00334,matei-si-diamantele,cpp,user_0250,50.0,1361807199,2125616,1361807918,2125624,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00335,matei-si-diamantele,cpp,user_0252,3.57,1314237280,156,1314237631,173,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00336,matei-si-diamantele,cpp,user_0252,3.57,1314237427,163,1314237451,164,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00336,matei-si-diamantele,cpp,user_0252,3.57,1314237427,163,1314237538,169,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00337,matei-si-diamantele,cpp,user_0252,3.57,1314237664,174,1314237687,175,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00337,matei-si-diamantele,cpp,user_0252,3.57,1314237664,174,1314237701,176,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00338,matei-si-diamantele,cpp,user_0259,39.29,1344373500,1568563,1344373550,1568565,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00338,matei-si-diamantele,cpp,user_0259,39.29,1344373500,1568563,1344373579,1568566,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00339,matei-si-diamantele,cpp,user_0265,50.0,1361359794,2109009,1361580037,2116657,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00340,matei-si-diamantele,java,user_0031,16.07,1314234559,17,1314234588,18,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00341,matei-si-diamantele,java,user_0038,17.86,1314235268,45,1314235326,47,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00342,matei-si-diamantele,java,user_0040,8.93,1314235226,44,1314235385,50,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00343,matei-si-diamantele,java,user_0042,35.71,1314235088,39,1314235207,43,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00343,matei-si-diamantele,java,user_0042,35.71,1314235088,39,1314236673,121,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00344,matei-si-diamantele,java,user_0054,30.36,1323404910,520585,1323404969,520596,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00345,matei-si-diamantele,java,user_0054,33.93,1323404984,520598,1323405095,520613,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00346,matei-si-diamantele,java,user_0065,10.71,1323451903,523032,1323452016,523036,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00347,matei-si-diamantele,java,user_0068,10.71,1332673244,1024553,1332673256,1024555,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00348,matei-si-diamantele,java,user_0069,37.5,1332661224,1023904,1332711180,1025437,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00349,matei-si-diamantele,java,user_0095,3.57,1314236555,114,1314236790,129,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00349,matei-si-diamantele,java,user_0095,3.57,1314236555,114,1314237755,178,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00350,matei-si-diamantele,java,user_0097,1.79,1314235708,63,1314235839,68,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00350,matei-si-diamantele,java,user_0097,1.79,1314235708,63,1314236346,101,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00350,matei-si-diamantele,java,user_0097,1.79,1314235708,63,1314236476,108,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00351,matei-si-diamantele,java,user_0103,3.57,1314234628,21,1314234934,33,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00352,matei-si-diamantele,java,user_0103,5.36,1314235247,44,1314236167,89,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00353,matei-si-diamantele,java,user_0116,8.93,1314234797,28,1314235113,40,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00354,matei-si-diamantele,java,user_0116,8.93,1314235004,36,1314235137,41,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00354,matei-si-diamantele,java,user_0116,8.93,1314235004,36,1314235200,43,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00354,matei-si-diamantele,java,user_0116,8.93,1314235004,36,1314235251,44,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00354,matei-si-diamantele,java,user_0116,8.93,1314235004,36,1314235529,55,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00355,matei-si-diamantele,java,user_0126,5.36,1314235196,43,1314235313,47,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00356,matei-si-diamantele,java,user_0128,44.64,1333804032,1077658,1333804052,1077661,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00357,matei-si-diamantele,java,user_0138,8.93,1323418578,521374,1323418708,521378,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00358,matei-si-diamantele,java,user_0138,8.93,1323421354,521444,1323421631,521449,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00359,matei-si-diamantele,java,user_0138,10.71,1323422341,521463,1323424771,521514,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00359,matei-si-diamantele,java,user_0138,10.71,1323422341,521463,1323441579,522537,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00360,matei-si-diamantele,java,user_0138,14.29,1323450102,522941,1323450140,522944,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00361,matei-si-diamantele,java,user_0145,5.36,1314237030,143,1314237222,153,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00362,matei-si-diamantele,java,user_0145,14.29,1314237409,162,1314237486,166,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00362,matei-si-diamantele,java,user_0145,14.29,1314237409,162,1314237619,172,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00363,matei-si-diamantele,java,user_0151,14.29,1314236045,80,1314236114,85,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00363,matei-si-diamantele,java,user_0151,14.29,1314236045,80,1314236127,86,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00363,matei-si-diamantele,java,user_0151,14.29,1314236045,80,1314236968,139,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00364,matei-si-diamantele,java,user_0151,42.86,1314236951,138,1314236988,140,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00365,matei-si-diamantele,java,user_0206,8.93,1378121757,2638937,1378121858,2638956,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00366,matei-si-diamantele,java,user_0213,50.0,1378112521,2638218,1378112672,2638225,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00367,matei-si-diamantele,java,user_0224,50.0,1391933713,3147937,1391934043,3147957,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00368,matei-si-diamantele,java,user_0228,5.36,1323404065,520459,1323404098,520462,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00368,matei-si-diamantele,java,user_0228,5.36,1323404065,520459,1323404117,520465,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00369,matei-si-diamantele,java,user_0235,42.86,1314234969,35,1314235023,37,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00369,matei-si-diamantele,java,user_0235,42.86,1314234969,35,1314236913,135,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00370,matei-si-diamantele,java,user_0261,1.79,1314234819,29,1314235428,51,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00370,matei-si-diamantele,java,user_0261,1.79,1314234819,29,1314236343,100,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00371,matei-si-diamantele,java,user_0261,5.36,1314237283,156,1314237453,164,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00371,matei-si-diamantele,java,user_0261,5.36,1314237283,156,1314237483,166,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00372,matei-si-diamantele,java,user_0271,39.29,1391933920,3147949,1391933979,3147953,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00373,matei-si-diamantele,java,user_0288,1.79,1314236118,85,1314236134,86,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00374,organizare-mafiota,cpp,user_0010,2.5,1314236683,122,1314236704,123,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00375,organizare-mafiota,cpp,user_0010,47.5,1314236788,128,1314236836,131,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00376,organizare-mafiota,cpp,user_0010,47.5,1314236920,135,1314237388,161,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00377,organizare-mafiota,cpp,user_0011,7.5,1323079843,504058,1323079906,504059,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00377,organizare-mafiota,cpp,user_0011,7.5,1323079843,504058,1323079964,504060,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00378,organizare-mafiota,cpp,user_0011,12.5,1323078705,504041,1323079197,504048,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00378,organizare-mafiota,cpp,user_0011,12.5,1323078705,504041,1323079984,504060,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00379,organizare-mafiota,cpp,user_0014,47.5,1314236163,89,1314236843,131,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00380,organizare-mafiota,cpp,user_0035,7.5,1314236829,131,1314237200,152,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00381,organizare-mafiota,cpp,user_0035,7.5,1314237264,155,1314237297,157,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00382,organizare-mafiota,cpp,user_0038,10.0,1314237178,151,1314237186,151,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00382,organizare-mafiota,cpp,user_0038,10.0,1314237178,151,1314237217,153,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00383,organizare-mafiota,cpp,user_0041,5.0,1333773505,1076062,1333773550,1076064,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00384,organizare-mafiota,cpp,user_0053,50.0,1314158859,-7311,1314222947,-1224,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
group_00385,organizare-mafiota,cpp,user_0053,50.0,1314158862,-7310,1314222951,-1224,1.0,True,True,False,"JPlag AVG 100%, same user, same score"
