problem,language,report,first_file,second_file,first_submission_id,second_submission_id,avg_similarity,avg_percent,max_similarity,max_percent,maximum_length,longest_match,is_exact_avg_100,is_max_100
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314236499.java,1344584870.java,1314236499,1344584870,0.7468879668049793,74.688797,0.7692307692307693,76.923077,125.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1408456348.java,1391962655.java,1408456348,1391962655,0.7468879668049793,74.688797,0.7627118644067796,76.271186,124.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1408491609.java,1391962655.java,1408491609,1391962655,0.7468879668049793,74.688797,0.7627118644067796,76.271186,124.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236955.java,1314237442.java,1314236955,1314237442,0.7467811158798283,74.678112,0.8969072164948454,89.690722,137.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323229590.java,1378160226.java,1323229590,1378160226,0.7467811158798283,74.678112,0.7837837837837838,78.378378,123.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314237236.java,1314234820.java,1314237236,1314234820,0.7467811158798283,74.678112,0.7767857142857143,77.678571,122.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314237338.java,1314234820.java,1314237338,1314234820,0.7467811158798283,74.678112,0.7767857142857143,77.678571,122.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314237572.java,1314234820.java,1314237572,1314234820,0.7467811158798283,74.678112,0.7767857142857143,77.678571,122.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314237740.java,1314234820.java,1314237740,1314234820,0.7467811158798283,74.678112,0.7767857142857143,77.678571,122.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1391942342.java,1314236434.java,1391942342,1314236434,0.7467811158798283,74.678112,0.7767857142857143,77.678571,122.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323448310.java,1344604498.java,1323448310,1344604498,0.7467811158798283,74.678112,0.7699115044247787,76.99115,121.0,64.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332621480.java,1314236433.java,1332621480,1314236433,0.7467811158798283,74.678112,0.75,75.0,118.0,68.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332621488.java,1314236433.java,1332621488,1314236433,0.7467811158798283,74.678112,0.75,75.0,118.0,68.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1408428384.cpp,1333805462.cpp,1408428384,1333805462,0.7466666666666667,74.666667,0.8484848484848485,84.848485,43.0,16.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1408428408.cpp,1333805462.cpp,1408428408,1333805462,0.7466666666666667,74.666667,0.8484848484848485,84.848485,43.0,16.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237112.java,1314237547.java,1314237112,1314237547,0.7466666666666667,74.666667,0.8484848484848485,84.848485,127.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234907.java,1314236555.java,1314234907,1314236555,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234907.java,1314236790.java,1314234907,1314236790,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234907.java,1314237755.java,1314234907,1314237755,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332549435.java,1314236555.java,1332549435,1314236555,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332549435.java,1314236790.java,1332549435,1314236790,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332549435.java,1314237755.java,1332549435,1314237755,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1392016149.java,1314236555.java,1392016149,1314236555,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1392016149.java,1314236790.java,1392016149,1314236790,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1392016149.java,1314237755.java,1392016149,1314237755,0.7466666666666667,74.666667,0.8155339805825242,81.553398,123.0,61.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364313.java,1323367810.java,1323364313,1323367810,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364313.java,1323368532.java,1323364313,1323368532,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364313.java,1323370083.java,1323364313,1323370083,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364313.java,1323370334.java,1323364313,1323370334,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364419.java,1323367810.java,1323364419,1323367810,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364419.java,1323368532.java,1323364419,1323368532,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364419.java,1323370083.java,1323364419,1323370083,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323364419.java,1323370334.java,1323364419,1323370334,0.7466666666666667,74.666667,0.8115942028985508,81.15942,82.0,40.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236547.java,1314237028.java,1314236547,1314237028,0.7466666666666667,74.666667,0.7924528301886793,79.245283,120.0,74.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323454413.java,1314234877.java,1323454413,1314234877,0.7466666666666667,74.666667,0.7924528301886793,79.245283,120.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323454413.java,1332758508.java,1323454413,1332758508,0.7466666666666667,74.666667,0.7924528301886793,79.245283,120.0,84.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323454699.java,1332758508.java,1323454699,1332758508,0.7466666666666667,74.666667,0.7924528301886793,79.245283,120.0,73.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323454699.java,1391739609.java,1323454699,1391739609,0.7466666666666667,74.666667,0.7924528301886793,79.245283,120.0,73.0,False,False
gigel-si-raspandirea-vestilor,cpp,gigel-si-raspandirea-vestilor_cpp.jplag,1391827387.cpp,1408433347.cpp,1391827387,1408433347,0.7466666666666667,74.666667,0.7777777777777778,77.777778,40.0,15.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1323425914.java,1408527031.java,1323425914,1408527031,0.7466666666666667,74.666667,0.75,75.0,114.0,70.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332615765.java,1314236223.java,1332615765,1314236223,0.7466666666666667,74.666667,0.75,75.0,114.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361807834.java,1314236223.java,1361807834,1314236223,0.7466666666666667,74.666667,0.75,75.0,114.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323448310.java,1323450102.java,1323448310,1323450102,0.7465753424657534,74.657534,0.9646017699115044,96.460177,180.0,65.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323448310.java,1323450140.java,1323448310,1323450140,0.7465753424657534,74.657534,0.9646017699115044,96.460177,180.0,65.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237409.java,1323404045.java,1314237409,1323404045,0.7464788732394366,74.647887,0.7910447761194029,79.104478,151.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237486.java,1323404045.java,1314237486,1323404045,0.7464788732394366,74.647887,0.7910447761194029,79.104478,151.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237582.java,1323404045.java,1314237582,1323404045,0.7464788732394366,74.647887,0.7910447761194029,79.104478,151.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237619.java,1323404045.java,1314237619,1323404045,0.7464788732394366,74.647887,0.7910447761194029,79.104478,151.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236955.java,1314236891.java,1314236955,1314236891,0.7464114832535885,74.641148,0.8041237113402062,80.412371,113.0,78.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237093.java,1323426153.java,1314237093,1323426153,0.7464114832535885,74.641148,0.7959183673469388,79.591837,112.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236729.java,1314236690.java,1314236729,1314236690,0.7464114832535885,74.641148,0.7722772277227723,77.227723,109.0,69.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236684.java,1314236539.java,1314236684,1314236539,0.7464114832535885,74.641148,0.7647058823529411,76.470588,108.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332615936.java,1314237745.java,1332615936,1314237745,0.7464114832535885,74.641148,0.7647058823529411,76.470588,108.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1332616033.java,1314237745.java,1332616033,1314237745,0.7464114832535885,74.641148,0.7647058823529411,76.470588,108.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1361701961.java,1314237745.java,1361701961,1314237745,0.7464114832535885,74.641148,0.7647058823529411,76.470588,108.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323425617.java,1323454699.java,1323425617,1323454699,0.7464114832535885,74.641148,0.7572815533980582,75.728155,107.0,66.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314236555.java,1323404029.java,1314236555,1323404029,0.746268656716418,74.626866,0.819672131147541,81.967213,147.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314236790.java,1323404029.java,1314236790,1323404029,0.746268656716418,74.626866,0.819672131147541,81.967213,147.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237755.java,1323404029.java,1314237755,1323404029,0.746268656716418,74.626866,0.819672131147541,81.967213,147.0,58.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236785.java,1323453501.java,1314236785,1323453501,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236785.java,1323453816.java,1314236785,1323453816,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236785.java,1391942742.java,1314236785,1391942742,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236934.java,1323453501.java,1314236934,1323453501,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236934.java,1323453816.java,1314236934,1323453816,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314236934.java,1391942742.java,1314236934,1391942742,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237695.java,1323453501.java,1314237695,1323453501,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237695.java,1323453816.java,1314237695,1323453816,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1314237695.java,1391942742.java,1314237695,1391942742,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1408532058.java,1323453501.java,1408532058,1323453501,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1408532058.java,1323453816.java,1408532058,1323453816,0.746268656716418,74.626866,0.8064516129032258,80.645161,109.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323404295.java,1314236539.java,1323404295,1314236539,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,61.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323404295.java,1323396504.java,1323404295,1323396504,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323404577.java,1314236539.java,1323404577,1314236539,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,61.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1323404577.java,1323396504.java,1323404577,1323396504,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391830968.java,1323396504.java,1391830968,1323396504,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391830968.java,1323453484.java,1391830968,1323453484,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391830968.java,1323453822.java,1391830968,1323453822,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,75.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391831234.java,1314236539.java,1391831234,1314236539,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,61.0,False,False
gigel-si-telefonul,java,gigel-si-telefonul_java.jplag,1391831234.java,1323396504.java,1391831234,1323396504,0.746268656716418,74.626866,0.7978723404255319,79.787234,108.0,75.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236873.java,1314237144.java,1314236873,1314237144,0.746268656716418,74.626866,0.7731958762886598,77.319588,105.0,75.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323366910.java,1332549435.java,1323366910,1332549435,0.746268656716418,74.626866,0.7653061224489796,76.530612,104.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323366910.java,1392016149.java,1323366910,1392016149,0.746268656716418,74.626866,0.7653061224489796,76.530612,104.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234906.java,1314234628.java,1314234906,1314234628,0.746268656716418,74.626866,0.7518796992481203,75.18797,136.0,63.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234906.java,1314234934.java,1314234906,1314234934,0.746268656716418,74.626866,0.7518796992481203,75.18797,136.0,63.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236781.java,1314237160.java,1314236781,1314237160,0.746268656716418,74.626866,0.75,75.0,102.0,75.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237547.java,1314237409.java,1314237547,1314237409,0.7461538461538462,74.615385,0.7698412698412699,76.984127,135.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237547.java,1314237486.java,1314237547,1314237486,0.7461538461538462,74.615385,0.7698412698412699,76.984127,135.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237547.java,1314237582.java,1314237547,1314237582,0.7461538461538462,74.615385,0.7698412698412699,76.984127,135.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237547.java,1314237619.java,1314237547,1314237619,0.7461538461538462,74.615385,0.7698412698412699,76.984127,135.0,61.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314236640.java,1314234970.java,1314236640,1314234970,0.7461538461538462,74.615385,0.7578125,75.78125,133.0,59.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235226.java,1323456318.java,1314235226,1323456318,0.7461538461538462,74.615385,0.7578125,75.78125,133.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235287.java,1323456318.java,1314235287,1323456318,0.7461538461538462,74.615385,0.7578125,75.78125,133.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235385.java,1323456318.java,1314235385,1323456318,0.7461538461538462,74.615385,0.7578125,75.78125,133.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314235427.java,1323456318.java,1314235427,1323456318,0.7461538461538462,74.615385,0.7578125,75.78125,133.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1323453087.java,1323400210.java,1323453087,1323400210,0.7461139896373057,74.611399,0.8275862068965517,82.758621,107.0,56.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236761.java,1314237495.java,1314236761,1314237495,0.7461139896373057,74.611399,0.8089887640449438,80.898876,105.0,72.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398301.java,1314237358.java,1323398301,1314237358,0.7461139896373057,74.611399,0.7912087912087912,79.120879,103.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398364.java,1314236781.java,1323398364,1314236781,0.7461139896373057,74.611399,0.7741935483870968,77.419355,101.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398364.java,1314237231.java,1323398364,1314237231,0.7461139896373057,74.611399,0.7741935483870968,77.419355,101.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332765187.java,1314237093.java,1332765187,1314237093,0.7461139896373057,74.611399,0.7578947368421053,75.789474,99.0,72.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237170.java,1314236955.java,1314237170,1314236955,0.7461139896373057,74.611399,0.75,75.0,98.0,63.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1378159363.java,1314235846.java,1378159363,1314235846,0.746031746031746,74.603175,0.831858407079646,83.185841,140.0,85.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1408476101.java,1314235846.java,1408476101,1314235846,0.746031746031746,74.603175,0.831858407079646,83.185841,140.0,85.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1323414183.java,1314235955.java,1323414183,1314235955,0.746031746031746,74.603175,0.7833333333333333,78.333333,133.0,61.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314234834.java,1323421310.java,1314234834,1323421310,0.746031746031746,74.603175,0.7768595041322314,77.68595,132.0,61.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314236761.java,1314237135.java,1314236761,1314237135,0.745945945945946,74.594595,0.7752808988764045,77.52809,97.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237496.java,1314236990.java,1314237496,1314236990,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237496.java,1314237070.java,1314237496,1314237070,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237496.java,1314237110.java,1314237496,1314237110,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237496.java,1314237114.java,1314237496,1314237114,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237496.java,1332765187.java,1314237496,1332765187,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332202515.java,1314236990.java,1332202515,1314236990,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332202515.java,1314237070.java,1332202515,1314237070,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332202515.java,1314237110.java,1332202515,1314237110,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332202515.java,1314237114.java,1332202515,1314237114,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332202515.java,1314237672.java,1332202515,1314237672,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1332202515.java,1332765187.java,1332202515,1332765187,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344636972.java,1314236990.java,1344636972,1314236990,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344636972.java,1314237070.java,1344636972,1314237070,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344636972.java,1314237110.java,1344636972,1314237110,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344636972.java,1314237114.java,1344636972,1314237114,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344636972.java,1314237672.java,1344636972,1314237672,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344636972.java,1332765187.java,1344636972,1332765187,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344637038.java,1314236990.java,1344637038,1314236990,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344637038.java,1314237070.java,1344637038,1314237070,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344637038.java,1314237110.java,1344637038,1314237110,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344637038.java,1314237114.java,1344637038,1314237114,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344637038.java,1314237672.java,1344637038,1314237672,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1344637038.java,1332765187.java,1344637038,1332765187,0.745945945945946,74.594595,0.7666666666666667,76.666667,96.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398301.java,1314235319.java,1323398301,1314235319,0.745945945945946,74.594595,0.7582417582417582,75.824176,95.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323398301.java,1391740382.java,1323398301,1391740382,0.745945945945946,74.594595,0.7582417582417582,75.824176,95.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237021.java,1314234942.java,1314237021,1314234942,0.745945945945946,74.594595,0.75,75.0,94.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237021.java,1314235248.java,1314237021,1314235248,0.745945945945946,74.594595,0.75,75.0,94.0,69.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1314237021.java,1323398364.java,1314237021,1323398364,0.745945945945946,74.594595,0.75,75.0,94.0,58.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323374835.java,1391827997.java,1323374835,1391827997,0.7459016393442623,74.590164,0.8348623853211009,83.486239,136.0,65.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1323445537.java,1314237323.java,1323445537,1314237323,0.7459016393442623,74.590164,0.7844827586206896,78.448276,129.0,65.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391827899.java,1314236169.java,1391827899,1314236169,0.7459016393442623,74.590164,0.7844827586206896,78.448276,129.0,72.0,False,False
gigel-si-sosetele,java,gigel-si-sosetele_java.jplag,1391827922.java,1314236169.java,1391827922,1314236169,0.7459016393442623,74.590164,0.7844827586206896,78.448276,129.0,72.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314235041.java,1314235074.java,1314235041,1314235074,0.7459016393442623,74.590164,0.7777777777777778,77.777778,128.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314235077.java,1314235074.java,1314235077,1314235074,0.7459016393442623,74.590164,0.7777777777777778,77.777778,128.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314235085.java,1314235074.java,1314235085,1314235074,0.7459016393442623,74.590164,0.7777777777777778,77.777778,128.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314235232.java,1314235074.java,1314235232,1314235074,0.7459016393442623,74.590164,0.7777777777777778,77.777778,128.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1333752100.java,1314235074.java,1333752100,1314235074,0.7459016393442623,74.590164,0.7777777777777778,77.777778,128.0,58.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1391987756.java,1314236462.java,1391987756,1314236462,0.7459016393442623,74.590164,0.7777777777777778,77.777778,128.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1391987756.java,1314236479.java,1391987756,1314236479,0.7459016393442623,74.590164,0.7777777777777778,77.777778,128.0,69.0,False,False
gigel-si-raspandirea-vestilor,java,gigel-si-raspandirea-vestilor_java.jplag,1314236734.java,1314234763.java,1314236734,1314234763,0.7459016393442623,74.590164,0.7520661157024794,75.206612,124.0,58.0,False,False
matei-si-diamantele,java,matei-si-diamantele_java.jplag,1314237213.java,1314236524.java,1314237213,1314236524,0.7457627118644068,74.576271,0.8712871287128713,87.128713,136.0,88.0,False,False
